100.00	89612	0	R	1	root
98.29	88080	0	R1	131567	  cellular organisms
97.83	87663	0	D	2	    Bacteria
52.15	46732	0	D1	1783272	      Terrabacteria group
44.09	39508	0	P	1239	        Bacillota
27.84	24950	0	C	91061	          Bacilli
27.46	24610	0	O	186826	            Lactobacillales
26.37	23634	0	F	1300	              Streptococcaceae
26.37	23634	0	G	1301	                Streptococcus
5.82	5217	0	G1	2608887	                  unclassified Streptococcus
1.46	1309	1309	S	2610896	                    Streptococcus sp. LPB0220
1.36	1217	1217	S	1316408	                    Streptococcus sp. HSISM1
0.84	753	753	S	712633	                    Streptococcus sp. oral taxon 431
0.67	597	597	S	712623	                    Streptococcus sp. oral taxon 061
0.43	381	381	S	2972784	                    Streptococcus sp. Marseille-Q6470
0.35	315	315	S	2759692	                    Streptococcus sp. Marseille-Q3533
0.14	123	123	S	1759399	                    Streptococcus sp. A12
0.12	106	106	S	2598453	                    Streptococcus sp. 116-D4
0.18	158	158	S	1839799	                    Streptococcus sp. FDAARGOS_192
0.08	74	74	S	1316411	                    Streptococcus sp. HSISS2
0.06	54	54	S	2576376	                    Streptococcus sp. 1643
0.03	29	29	S	1902136	                    Streptococcus sp. NPS 308
0.08	67	67	S	2763068	                    Streptococcus sp. NSJ-72
0.03	29	29	S	1316412	                    Streptococcus sp. HSISS3
8.59	7701	7701	S	1304	                  Streptococcus salivarius
5.22	4680	4680	S	1318	                  Streptococcus parasanguinis
1.18	1058	1058	S	68892	                  Streptococcus infantis
0.84	751	751	S	28037	                  Streptococcus mitis
0.65	583	583	S	1303	                  Streptococcus oralis
1.53	1370	1370	S	1313	                  Streptococcus pneumoniae
0.39	347	347	S	684066	                  Streptococcus lactarius
0.21	190	190	S	1305	                  Streptococcus sanguinis
0.15	131	0	G1	671232	                  Streptococcus anginosus group
0.07	62	62	S	76860	                    Streptococcus constellatus
0.03	23	23	S	1338	                    Streptococcus intermedius
0.05	45	45	S	1328	                    Streptococcus anginosus
0.30	265	265	S	113107	                  Streptococcus australis
0.34	307	307	S	1308	                  Streptococcus thermophilus
0.17	153	153	S	257758	                  Streptococcus pseudopneumoniae
0.11	102	102	S	1302	                  Streptococcus gordonii
0.19	173	173	S	1156431	                  Streptococcus ilei
0.10	85	85	S	1343	                  Streptococcus vestibularis
0.07	65	65	S	45634	                  Streptococcus cristatus
0.11	101	101	S	1234680	                  Streptococcus rubneri
0.10	88	88	S	2819619	                  Streptococcus toyakuensis
0.07	66	66	S	1307	                  Streptococcus suis
0.10	86	86	S	2382163	                  Streptococcus koreensis
0.06	56	56	S	1433513	                  Streptococcus gwangjuense
0.04	32	32	S	1314	                  Streptococcus pyogenes
0.02	15	0	G1	119603	                  Streptococcus dysgalactiae group
0.02	15	15	S	1336	                    Streptococcus equi
1.08	964	0	F	186828	              Carnobacteriaceae
1.08	964	0	G	117563	                Granulicatella
1.03	921	921	S	46124	                  Granulicatella adiacens
0.05	43	43	S	137732	                  Granulicatella elegans
0.01	11	0	F	186827	              Aerococcaceae
0.01	11	0	G	46123	                Abiotrophia
0.01	11	11	S	46125	                  Abiotrophia defectiva
0.38	340	0	O	1385	            Bacillales
0.29	261	0	O1	539002	              Bacillales incertae sedis
0.29	261	0	O2	539738	                Bacillales Family XI. Incertae Sedis
0.29	261	0	G	1378	                  Gemella
0.14	125	125	S	84135	                    Gemella sanguinis
0.08	70	70	S	1379	                    Gemella haemolysans
0.07	65	65	S	29391	                    Gemella morbillorum
0.05	45	0	F	90964	              Staphylococcaceae
0.05	45	0	G	1279	                Staphylococcus
0.05	45	45	S	29382	                  Staphylococcus cohnii
0.04	33	0	F	186817	              Bacillaceae
0.04	33	0	G	1386	                Bacillus
0.04	33	0	G1	653685	                  Bacillus subtilis group
0.04	33	33	S	1452	                    Bacillus atrophaeus
15.39	13790	0	C	909932	          Negativicutes
10.90	9766	0	O	1843489	            Veillonellales
10.90	9766	0	F	31977	              Veillonellaceae
10.90	9766	0	G	29465	                Veillonella
7.97	7142	7142	S	39777	                  Veillonella atypica
0.67	600	0	G1	2630086	                  unclassified Veillonella
0.67	600	600	S	2682455	                    Veillonella sp. S12025-13
0.70	623	623	S	423477	                  Veillonella rogosae
0.77	693	693	S	2682456	                  Veillonella nakazawae
0.35	315	315	S	29466	                  Veillonella parvula
