100.00	45753	0	R	1	root
97.88	44785	0	R1	131567	  cellular organisms
96.96	44362	0	D	2	    Bacteria
84.69	38748	0	P	1224	      Pseudomonadota
84.15	38502	0	C	1236	        Gammaproteobacteria
69.65	31867	0	O	2887326	          Moraxellales
69.65	31867	0	F	468	            Moraxellaceae
68.72	31439	0	G	475	              Moraxella
43.65	19969	19969	S	478	                Moraxella nonliquefaciens
8.40	3843	3843	S	480	                Moraxella catarrhalis
14.71	6730	6730	S	386891	                Moraxella bovoculi
0.14	63	0	G1	2685852	                unclassified Moraxella
0.14	63	63	S	2904122	                  Moraxella sp. ZY201224
0.76	348	348	S	476	                Moraxella bovis
1.06	484	484	S	34062	                Moraxella osloensis
0.87	399	0	G	469	              Acinetobacter
0.87	399	0	G1	909768	                Acinetobacter calcoaceticus/baumannii complex
0.87	399	399	S	470	                  Acinetobacter baumannii
0.06	29	0	G	2824158	              Aquirhabdus
0.06	29	29	S	2283318	                Aquirhabdus parva
12.45	5698	0	O	91347	          Enterobacterales
12.45	5698	0	F	543	            Enterobacteriaceae
8.94	4090	0	G	590	              Salmonella
8.94	4090	4090	S	28901	                Salmonella enterica
2.30	1051	0	G	561	              Escherichia
2.30	1051	1051	S	562	                Escherichia coli
1.22	556	0	F1	2890311	              Klebsiella/Raoultella group
1.22	556	0	G	570	                Klebsiella
0.31	141	141	S	1463165	                  Klebsiella quasipneumoniae
0.91	414	414	S	573	                  Klebsiella pneumoniae
1.92	879	0	O	72274	          Pseudomonadales
1.92	879	0	F	135621	            Pseudomonadaceae
1.92	879	0	G	286	              Pseudomonas
1.90	867	0	G1	136841	                Pseudomonas aeruginosa group
1.90	867	867	S	287	                  Pseudomonas aeruginosa
0.03	12	0	G1	136843	                Pseudomonas fluorescens group
0.03	12	12	S	294	                  Pseudomonas fluorescens
0.06	26	0	O	135614	          Xanthomonadales
0.06	26	0	F	32033	            Xanthomonadaceae
0.06	26	0	G	338	              Xanthomonas
0.06	26	26	S	339	                Xanthomonas campestris
0.04	18	0	O	135619	          Oceanospirillales
0.04	18	0	F	28256	            Halomonadaceae
0.04	18	0	G	2745	              Halomonas
0.04	18	0	G1	2609666	                unclassified Halomonas
0.04	18	18	S	2306583	                  Halomonas sp. JS92-SW72
0.02	11	0	C1	118884	          Gammaproteobacteria incertae sedis
0.02	11	0	G	198346	            Candidatus Baumannia
0.02	11	11	S	186490	              Candidatus Baumannia cicadellinicola
0.31	140	0	C	28216	        Betaproteobacteria
0.26	116	0	O	80840	          Burkholderiales
0.26	116	0	F	119060	            Burkholderiaceae
0.26	116	0	G	32008	              Burkholderia
0.26	116	0	G1	87882	                Burkholderia cepacia complex
0.26	116	116	S	87883	                  Burkholderia multivorans
0.05	23	0	O	206351	          Neisseriales
0.05	23	0	F	481	            Neisseriaceae
0.05	23	0	G	2593687	              Aquella
0.05	23	23	S	2067065	                Aquella oligotrophica
0.23	105	0	C	28211	        Alphaproteobacteria
0.23	105	0	O	356	          Hyphomicrobiales
0.16	72	0	F	69277	            Phyllobacteriaceae
0.16	72	0	G	68287	              Mesorhizobium
0.16	72	72	S	2725666	                Mesorhizobium terrae
0.07	33	0	F	41294	            Nitrobacteraceae
0.07	33	0	G	374	              Bradyrhizobium
0.07	33	0	G1	2631580	                unclassified Bradyrhizobium
0.07	33	33	S	2057741	                  Bradyrhizobium sp. SK17
12.27	5614	0	D1	1783272	      Terrabacteria group
