 81.82	91571	91571	U	0	unclassified
 18.18	20351	7	R	1	root
 18.07	20221	38	R1	131567	  cellular organisms
 17.29	19348	509	D	2	    Bacteria
 10.23	11445	288	P	1224	      Pseudomonadota
  5.67	6343	195	C	1236	        Gammaproteobacteria
  2.38	2661	0	O	135623	          Vibrionales
  2.38	2661	5	F	641	            Vibrionaceae
  2.36	2646	497	G	662	              Vibrio
  1.07	1198	1198	S	170673	                Vibrio kanaloae
  0.57	634	634	S	664643	                Vibrio plantisponsor
  0.06	63	63	S	1194427	                Vibrio toranzoniae
  0.05	52	5	G1	717610	                Vibrio harveyi group
  0.02	21	4	G2	2315253	                  Vibrio diabolicus subgroup
  0.02	17	17	S	50719	                    Vibrio diabolicus
  0.01	11	11	S	663	                  Vibrio alginolyticus
  0.01	6	6	S	670	                  Vibrio parahaemolyticus
  0.00	3	3	S	691	                  Vibrio natriegens
  0.00	2	2	S	669	                  Vibrio harveyi
  0.00	2	2	S	680	                  Vibrio campbellii
  0.00	1	1	S	190895	                  Vibrio rotiferianus
  0.00	1	1	S	512649	                  Vibrio azureus
  0.03	36	36	S	666	                Vibrio cholerae
  0.02	19	19	S	2711221	                Vibrio ziniensis
  0.01	15	12	S	246167	                Vibrio crassostreae
  0.00	3	3	S1	1191300	                  Vibrio crassostreae 9CS106
  0.01	13	13	S	676	                Vibrio fluvialis
  0.01	13	13	S	446372	                Vibrio celticus
  0.01	11	11	S	47951	                Vibrio cyclitrophicus
  0.01	10	0	G1	2614977	                unclassified Vibrio
  0.00	4	4	S	2785124	                  Vibrio sp. ED004
  0.00	1	1	S	2785746	                  Vibrio sp. VB16
  0.00	1	1	S	2942997	                  Vibrio sp. J383
  0.00	1	1	S	2908646	                  Vibrio sp. SS-MA-C1-2
  0.00	1	1	S	2589990	                  Vibrio sp. Scap24
  0.00	1	1	S	2163016	                  Vibrio sp. dhg
  0.00	1	1	S	2819100	                  Vibrio sp. SCSIO 43140
  0.01	8	8	S	29497	                Vibrio splendidus
  0.01	6	6	S	1516159	                Vibrio coralliirubri
  0.00	5	5	S	672	                Vibrio vulnificus
  0.00	5	5	S	170679	                Vibrio chagasii
  0.00	5	2	G1	1891919	                Vibrio oreintalis group
  0.00	2	2	S	29498	                  Vibrio tubiashii
  0.00	1	1	S	300876	                  Vibrio europaeus
  0.00	5	5	S	55601	                Vibrio anguillarum
  0.00	4	4	S	693153	                Vibrio atlanticus
  0.00	4	4	S	552386	                Vibrio gallaecicus
  0.00	3	3	S	2100116	                Vibrio echinoideorum
  0.00	3	3	S	29495	                Vibrio navarrensis
  0.00	3	3	S	29494	                Vibrio furnissii
