ERR6913349.42.1	CP035368.2	100.000	290	0	0	1	290	114712	114423	4.64e-148	536
ERR6913349.42.1	CP035368.2	100.000	290	0	0	1	290	570662	570373	4.64e-148	536
ERR6913349.42.1	CP035368.2	100.000	290	0	0	1	290	1136105	1136394	4.64e-148	536
ERR6913349.42.1	CP035368.2	100.000	290	0	0	1	290	1286745	1287034	4.64e-148	536
ERR6913349.42.1	CP035368.2	100.000	290	0	0	1	290	1785994	1786283	4.64e-148	536
ERR6913349.42.1	CP035368.2	100.000	290	0	0	1	290	2012713	2012424	4.64e-148	536
ERR6913349.42.1	LR134481.1	100.000	290	0	0	1	290	392515	392804	4.64e-148	536
ERR6913349.42.1	LR134481.1	100.000	290	0	0	1	290	612589	612300	4.64e-148	536
ERR6913349.42.1	LR134481.1	100.000	290	0	0	1	290	790044	789755	4.64e-148	536
ERR6913349.42.1	LR134481.1	100.000	290	0	0	1	290	1312258	1311969	4.64e-148	536
ERR6913349.42.1	LR134481.1	100.000	290	0	0	1	290	2002003	2002292	4.64e-148	536
ERR6913349.42.1	LR134481.1	99.655	290	1	0	1	290	1445580	1445291	2.16e-146	531
ERR6913349.42.1	CP031477.1	100.000	290	0	0	1	290	128233	128522	4.64e-148	536
ERR6913349.42.1	CP031477.1	100.000	290	0	0	1	290	742290	742579	4.64e-148	536
ERR6913349.42.1	CP031477.1	100.000	290	0	0	1	290	860896	861185	4.64e-148	536
ERR6913349.42.1	CP031477.1	100.000	290	0	0	1	290	1078285	1077996	4.64e-148	536
ERR6913349.42.1	CP031477.1	100.000	290	0	0	1	290	1589083	1588794	4.64e-148	536
ERR6913349.42.1	CP031477.1	100.000	290	0	0	1	290	2120437	2120726	4.64e-148	536
ERR6913349.42.1	LT906463.1	100.000	290	0	0	1	290	369131	369420	4.64e-148	536
ERR6913349.42.1	LT906463.1	100.000	290	0	0	1	290	569884	570173	4.64e-148	536
ERR6913349.42.1	LT906463.1	100.000	290	0	0	1	290	795771	795482	4.64e-148	536
ERR6913349.42.1	LT906463.1	100.000	290	0	0	1	290	1267241	1266952	4.64e-148	536
ERR6913349.42.1	LT906463.1	100.000	290	0	0	1	290	1489978	1489689	4.64e-148	536
ERR6913349.42.1	LT906463.1	100.000	290	0	0	1	290	2142921	2143210	4.64e-148	536
ERR6913349.42.1	CP072548.1	100.000	290	0	0	1	290	253513	253224	4.64e-148	536
ERR6913349.42.1	CP072548.1	100.000	290	0	0	1	290	325182	324893	4.64e-148	536
ERR6913349.42.1	CP072548.1	100.000	290	0	0	1	290	366450	366161	4.64e-148	536
ERR6913349.42.1	CP072548.1	100.000	290	0	0	1	290	1082043	1081754	4.64e-148	536
ERR6913349.42.1	CP072548.1	99.655	290	1	0	1	290	1661451	1661740	2.16e-146	531
ERR6913349.43.1	CP022041.2	99.459	185	1	0	1	185	122762	122946	2.99e-88	337
ERR6913349.43.1	CP022040.2	99.459	185	1	0	1	185	422729	422545	2.99e-88	337
ERR6913349.43.1	CP022040.2	99.459	185	1	0	1	185	1553987	1554171	2.99e-88	337
ERR6913349.43.1	CP022040.2	99.459	185	1	0	1	185	1754854	1755038	2.99e-88	337
ERR6913349.43.1	CP085941.1	99.459	185	1	0	1	185	1201121	1200937	2.99e-88	337
ERR6913349.43.1	CP085940.1	99.459	185	1	0	1	185	467183	466999	2.99e-88	337
ERR6913349.43.1	CP085940.1	99.459	185	1	0	1	185	1586382	1586566	2.99e-88	337
ERR6913349.43.1	CP085940.1	99.459	185	1	0	1	185	1852586	1852770	2.99e-88	337
ERR6913349.43.1	CP085943.1	99.459	185	1	0	1	185	551991	551807	2.99e-88	337
ERR6913349.44.1	CP054011.1	100.000	195	0	0	1	195	64715	64909	1.89e-95	361
ERR6913349.44.1	CP054011.1	100.000	195	0	0	1	195	1279545	1279351	1.89e-95	361
ERR6913349.44.1	CP054011.1	100.000	195	0	0	1	195	1495609	1495415	1.89e-95	361
ERR6913349.44.1	CP054010.1	100.000	195	0	0	1	195	653569	653375	1.89e-95	361
ERR6913349.44.1	CP022041.2	100.000	195	0	0	1	195	123119	122925	1.89e-95	361
ERR6913349.44.1	CP022040.2	100.000	195	0	0	1	195	422372	422566	1.89e-95	361
ERR6913349.44.1	CP022040.2	100.000	195	0	0	1	195	1554344	1554150	1.89e-95	361
ERR6913349.44.1	CP022040.2	100.000	195	0	0	1	195	1755211	1755017	1.89e-95	361
ERR6913349.44.1	CP023864.1	100.000	195	0	0	1	195	1568069	1567875	1.89e-95	361
ERR6913349.45.1	CP053939.1	100.000	250	0	0	1	250	72422	72671	6.74e-126	462
ERR6913349.45.1	CP053939.1	100.000	250	0	0	1	250	1254439	1254190	6.74e-126	462
ERR6913349.45.1	CP053939.1	100.000	250	0	0	1	250	1608345	1608096	6.74e-126	462
ERR6913349.45.1	CP053939.1	100.000	250	0	0	1	250	1749027	1748778	6.74e-126	462
ERR6913349.45.1	AP023075.1	100.000	250	0	0	1	250	1201611	1201362	6.74e-126	462
ERR6913349.45.1	AP023075.1	100.000	250	0	0	1	250	1582035	1581786	6.74e-126	462
