ERR6913209.2.1	LR134408.1	100.000	152	0	0	1	152	688205	688356	1.11e-71	281
ERR6913209.2.1	LR134408.1	100.000	152	0	0	1	152	1166156	1166307	1.11e-71	281
ERR6913209.2.1	LR134408.1	100.000	152	0	0	1	152	1939416	1939265	1.11e-71	281
ERR6913209.2.1	LR134408.1	100.000	152	0	0	1	152	2284808	2284657	1.11e-71	281
ERR6913209.2.1	CP069516.1	100.000	152	0	0	1	152	1355924	1355773	1.11e-71	281
ERR6913209.2.1	CP069516.1	100.000	152	0	0	1	152	1814037	1813886	1.11e-71	281
ERR6913209.2.1	CP069516.1	100.000	152	0	0	1	152	2071078	2070927	1.11e-71	281
ERR6913209.2.1	CP069516.1	100.000	152	0	0	1	152	2452727	2452576	1.11e-71	281
ERR6913209.2.1	CP068292.1	100.000	152	0	0	1	152	1286719	1286568	1.11e-71	281
ERR6913209.2.1	CP068292.1	100.000	152	0	0	1	152	1752581	1752430	1.11e-71	281
ERR6913209.2.1	CP068292.1	100.000	152	0	0	1	152	1973935	1973784	1.11e-71	281
ERR6913209.2.1	CP068292.1	100.000	152	0	0	1	152	2349425	2349274	1.11e-71	281
ERR6913209.2.1	CP068291.1	100.000	152	0	0	1	152	1315793	1315642	1.11e-71	281
ERR6913209.2.1	CP068291.1	100.000	152	0	0	1	152	1773379	1773228	1.11e-71	281
ERR6913209.2.1	CP068291.1	100.000	152	0	0	1	152	2023342	2023191	1.11e-71	281
ERR6913209.2.1	CP068291.1	100.000	152	0	0	1	152	2383408	2383257	1.11e-71	281
ERR6913209.2.1	LR134339.1	98.684	152	2	0	1	152	89985	89834	2.41e-68	270
ERR6913209.2.1	LR134339.1	98.684	152	2	0	1	152	1019066	1019217	2.41e-68	270
ERR6913209.2.1	LR134339.1	98.684	152	2	0	1	152	1665151	1665000	2.41e-68	270
ERR6913209.2.1	LR134339.1	98.684	152	2	0	1	152	2441096	2440945	2.41e-68	270
ERR6913209.4.1	GU929140.1	95.041	121	6	0	6	126	457	337	1.50e-44	191
ERR6913209.4.1	GU928639.1	95.041	121	6	0	6	126	521	401	1.50e-44	191
ERR6913209.4.1	GU928511.1	94.262	122	6	1	6	126	523	402	6.99e-43	185
ERR6913209.4.1	GU929059.1	93.496	123	6	2	6	126	537	415	9.04e-42	182
ERR6913209.4.1	GU928777.1	93.496	123	6	2	6	126	529	407	9.04e-42	182
ERR6913209.5.1	LR797096.1	85.567	97	14	0	1	97	36020	35924	5.04e-18	102
ERR6913209.5.1	LR797458.1	85.567	97	14	0	1	97	32909	32813	5.04e-18	102
ERR6913209.5.1	LR796930.1	85.567	97	14	0	1	97	27080	26984	5.04e-18	102
ERR6913209.5.1	LR796751.1	85.567	97	14	0	1	97	34607	34703	5.04e-18	102
ERR6913209.5.1	LR796463.1	85.567	97	14	0	1	97	23746	23842	5.04e-18	102
ERR6913209.7.1	LR134408.1	98.058	103	2	0	1	103	687442	687340	2.47e-41	180
ERR6913209.7.1	LR134408.1	98.058	103	2	0	1	103	1940178	1940280	2.47e-41	180
ERR6913209.7.1	LR134408.1	98.058	103	2	0	1	103	2285571	2285673	2.47e-41	180
ERR6913209.7.1	LR134408.1	98.058	103	1	1	1	103	1165393	1165292	8.90e-41	178
ERR6913209.7.1	CP069516.1	92.308	104	7	1	1	103	1356683	1356786	2.51e-31	147
ERR6913209.7.1	CP069516.1	92.308	104	7	1	1	103	1814796	1814899	2.51e-31	147
ERR6913209.7.1	CP069516.1	92.308	104	7	1	1	103	2071837	2071940	2.51e-31	147
ERR6913209.7.1	CP069516.1	92.308	104	7	1	1	103	2453486	2453589	2.51e-31	147
ERR6913209.7.1	CP068292.1	92.308	104	7	1	1	103	1287480	1287583	2.51e-31	147
ERR6913209.7.1	CP068292.1	92.308	104	7	1	1	103	1753342	1753445	2.51e-31	147
ERR6913209.7.1	CP068292.1	92.308	104	7	1	1	103	1974696	1974799	2.51e-31	147
ERR6913209.7.1	CP068292.1	92.308	104	7	1	1	103	2350186	2350289	2.51e-31	147
ERR6913209.7.1	CP068291.1	92.308	104	7	1	1	103	1316552	1316655	2.51e-31	147
ERR6913209.7.1	CP068291.1	92.308	104	7	1	1	103	1774138	1774241	2.51e-31	147
ERR6913209.7.1	CP068291.1	92.308	104	7	1	1	103	2024101	2024204	2.51e-31	147
ERR6913209.7.1	CP068291.1	92.308	104	7	1	1	103	2384167	2384270	2.51e-31	147
ERR6913209.7.1	CP068156.1	96.512	86	2	1	1	86	1795836	1795752	1.17e-29	141
ERR6913209.7.1	CP068156.1	95.349	86	3	1	1	86	661710	661794	5.43e-28	135
ERR6913209.7.1	CP068156.1	95.349	86	3	1	1	86	1068341	1068257	5.43e-28	135
ERR6913209.7.1	CP068156.1	95.349	86	3	1	1	86	2262656	2262572	5.43e-28	135
ERR6913209.8.1	MT514695.1	100.000	76	0	0	1	76	276	201	7.17e-30	141
ERR6913209.8.1	MT514694.1	100.000	76	0	0	1	76	279	204	7.17e-30	141
ERR6913209.8.1	MT514688.1	100.000	76	0	0	1	76	290	215	7.17e-30	141
ERR6913209.8.1	MT514681.1	100.000	76	0	0	1	76	289	214	7.17e-30	141
ERR6913209.8.1	MT488296.1	100.000	76	0	0	1	76	374	299	7.17e-30	141
ERR6913209.9.1	XM_023615159.1	98.165	109	2	0	5	113	887	779	1.89e-44	191
ERR6913209.10.1	LR797096.1	85.567	97	14	0	1	97	36020	35924	5.04e-18	102
ERR6913209.10.1	LR797458.1	85.567	97	14	0	1	97	32909	32813	5.04e-18	102
ERR6913209.10.1	LR796930.1	85.567	97	14	0	1	97	27080	26984	5.04e-18	102
ERR6913209.10.1	LR796751.1	85.567	97	14	0	1	97	34607	34703	5.04e-18	102
ERR6913209.10.1	LR796463.1	85.567	97	14	0	1	97	23746	23842	5.04e-18	102
ERR6913209.11.1	LR797096.1	85.567	97	14	0	1	97	36020	35924	5.04e-18	102
ERR6913209.11.1	LR797458.1	85.567	97	14	0	1	97	32909	32813	5.04e-18	102
ERR6913209.11.1	LR796930.1	85.567	97	14	0	1	97	27080	26984	5.04e-18	102
ERR6913209.11.1	LR796751.1	85.567	97	14	0	1	97	34607	34703	5.04e-18	102
ERR6913209.11.1	LR796463.1	85.567	97	14	0	1	97	23746	23842	5.04e-18	102
