ERR6913218.1.1	CP049238.1	96.774	93	3	0	1	93	1654478	1654570	3.57e-34	156
ERR6913218.1.1	CP049239.1	96.774	93	3	0	1	93	1623340	1623432	3.57e-34	156
ERR6913218.1.1	BK023644.1	96.739	92	3	0	1	92	6905	6814	1.29e-33	154
ERR6913218.1.1	BK042998.1	95.699	93	4	0	1	93	5860	5952	1.66e-32	150
ERR6913218.1.1	BK023015.1	95.699	93	4	0	1	93	615	523	1.66e-32	150
ERR6913218.4.1	CP060707.1	98.515	202	3	0	1	202	944494	944695	2.56e-94	357
ERR6913218.4.1	CP049264.1	98.515	202	3	0	1	202	879877	880078	2.56e-94	357
ERR6913218.4.1	CP021642.1	97.525	202	5	0	1	202	952630	952831	5.53e-91	346
ERR6913218.4.1	CP049232.1	97.525	202	5	0	1	202	1085126	1084925	5.53e-91	346
ERR6913218.4.1	CP049266.1	96.535	202	7	0	1	202	928537	928738	1.20e-87	335
ERR6913218.5.1	CP076459.1	100.000	113	0	0	1	113	385986	386098	3.56e-50	209
ERR6913218.5.1	CP089520.1	97.345	113	3	0	1	113	325802	325914	3.59e-45	193
ERR6913218.5.1	CP076460.1	91.150	113	10	0	1	113	386670	386782	1.69e-33	154
ERR6913218.5.1	CP040011.1	90.179	112	11	0	1	112	384836	384947	2.83e-31	147
ERR6913218.5.1	CP007496.1	90.179	112	11	0	1	112	384790	384901	2.83e-31	147
ERR6913218.7.1	LS483366.1	100.000	164	0	0	1	164	1447728	1447565	2.61e-78	303
ERR6913218.7.1	CP015283.1	100.000	164	0	0	1	164	2003381	2003218	2.61e-78	303
ERR6913218.7.1	CP002888.1	97.561	164	4	0	1	164	1431244	1431081	1.22e-71	281
ERR6913218.7.1	CP015282.1	96.894	161	5	0	4	164	843296	843136	2.65e-68	270
ERR6913218.7.1	LR134275.1	95.732	164	7	0	1	164	705505	705668	1.23e-66	265
ERR6913218.8.1	CP001721.1	94.845	97	5	0	1	97	1467811	1467907	4.93e-33	152
ERR6913218.9.1	OU745332.1	100.000	83	0	0	1	83	28653	28735	1.07e-33	154
ERR6913218.9.1	LR991242.1	100.000	83	0	0	1	83	28629	28711	1.07e-33	154
ERR6913218.9.1	MT671829.1	98.810	84	0	1	1	83	28648	28731	4.98e-32	148
ERR6913218.9.1	MT671827.1	98.810	84	0	1	1	83	28661	28744	4.98e-32	148
ERR6913218.9.1	MT671826.1	98.810	84	0	1	1	83	28643	28726	4.98e-32	148
ERR6913218.11.1	CP076102.2	100.000	51	0	0	1	51	554599	554649	2.50e-16	95.3
ERR6913218.11.1	CP072208.2	100.000	51	0	0	1	51	526403	526453	2.50e-16	95.3
ERR6913218.12.1	CP054010.1	98.750	160	2	0	1	160	1187521	1187362	9.17e-73	285
ERR6913218.12.1	CP023864.1	98.750	160	2	0	1	160	1239441	1239282	9.17e-73	285
ERR6913218.12.1	CP072361.1	98.750	160	2	0	1	160	1686370	1686529	9.17e-73	285
ERR6913218.12.1	CP072366.1	98.125	160	3	0	1	160	1713563	1713722	4.27e-71	279
ERR6913218.12.1	CP072355.1	98.125	160	3	0	1	160	761565	761406	4.27e-71	279
